num_samples,sampling_time,roadmap_time,pathfinding_time,simplification_time,total_time
2740,0.02871847152709961,5.625096797943115,0.004625797271728516,0.0021944046020507812,5.660635471343994
2760,0.03203415870666504,5.7058775424957275,0.005501747131347656,0.001672983169555664,5.745086431503296
2780,0.029490232467651367,5.737340450286865,0.004544973373413086,0.0015230178833007812,5.7728986740112305
2800,0.029532432556152344,5.7886083126068115,0.0054302215576171875,0.0014259815216064453,5.8249969482421875
2820,0.028922557830810547,5.781033039093018,0.004976511001586914,0.001589059829711914,5.816521167755127
2840,0.029025554656982422,5.841760158538818,0.0058231353759765625,0.0011959075927734375,5.877804756164551
2860,0.028988361358642578,5.850601434707642,0.005502939224243164,0.001275777816772461,5.8863685131073
2880,0.028503894805908203,5.933547258377075,0.005499362945556641,0.0022552013397216797,5.969805717468262
2900,0.029426097869873047,5.966948509216309,0.0065042972564697266,0.0012104511260986328,6.00408935546875
2920,0.029591083526611328,6.051785707473755,0.005524158477783203,0.0016751289367675781,6.088576078414917
2940,0.029396533966064453,6.072770357131958,0.006811857223510742,0.001682281494140625,6.110661029815674
2960,0.03180074691772461,6.0945446491241455,0.005967855453491211,0.002073526382446289,6.134386777877808
2980,0.028919696807861328,6.112069368362427,0.005464792251586914,0.0014331340789794922,6.1478869915008545
3000,0.02902817726135254,6.126489162445068,0.005251884460449219,0.0013151168823242188,6.162084341049194
